BODY;NAME;PUN;NAMETYPE;TYPE;TYPECODE;NAMEDETAIL;NAMEORIGIN;WORK;COUNTRY;NATIONALTY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;LENGTHKM;WIDEKM;LENGHTMI;WIDEMI;Target;Feature_ID;Feature_Name;Clean_Feature_Name;Feature_Type;Feature_Type_Code;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;PUN;Coordinate_System;Quad;Origin;Continent;Ethnicity;Approval_Status;Approval_Date;Reference;Last_Updated;Additional_Info
Mercure;PENTAS;MEAL500N5000;Formation nommée;Formation à albédo;AL;PENTAS;Approuvé par l'UAI en 1976;Non applicable;Rome antique;romain(e );Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;50;50 ° 0 '  E;5;5 ° 0 ' N;H-10;??;??;??;??;Mercury;4647;Pentas;Pentas;Albedo Feature;AL;0;5;50;;;;;MAL500N5000;Planetographic  +East  0 - 360;H-10;Albedo feature. Antoniadi map.;Europe;Roman;Approved;1976;60;03.07.2011;
Mercure;PETIPA;MEAA1152N2098;Formation nommée;Cratère;AA;Marius PETIPA;Approuvé par l'UAI en Apr 24, 2012;Danseur;France;français(e );20;20 ème siècle;???;1818;???;1910;???;20.98;20 ° 1 '  E;11.52;11 ° 29 ' N;H-10;12.03;12.03;7;7;Mercury;14970;Petipa;Petipa;Crater, craters;AA;12.03;11.52;20.98;11.65;11.38;21.13;20.84;MAA1152N2098;Planetographic  +East  0 - 360;H-10;Marius. French and Russian choreographer and dancer (1818-1910).;Europe;France;Approved;Apr 24, 2012;75;4/24/12;
Mercure;PETRARCH;MEAA3047S33370;Formation nommée;Cratère;AA;Francesco PETRARCH;Approuvé par l'UAI en 1976;Poète;Italie;italien(ne);14;14 ème siècle;???;1304;???;1374;???;333.7;26 ° 18 '  O;-30.47;31 ° 28 ' S;H-11;166.66;166.66;100;100;Mercury;4672;Petrarch;Petrarch;Crater, craters;AA;166.66;-30.47;333.7;-28.52;-32.43;335.97;331.43;MAA3047S33370;Planetographic  +East  0 - 360;H-11;Francesco. Italian poet (1304-1374).;Europe;Italy;Approved;1976;59;03.07.2011;
Mercure;PETRONIUS;MEAA8630N31530;Formation nommée;Cratère;AA;Gaius PETRONIUS;Approuvé par l'UAI en Aug 6, 2012;Auteur;Rome antique;romain(e );1;1 ème siècle;???;???;???;66;???;315.3;44 ° 42 '  O;86.3;86 ° 42 ' N;H-01;36;36;21;21;Mercury;15023;Petronius;Petronius;Crater, craters;AA;36;86.3;315.3;;;;;MAA8630N31530;Planetographic  +East  0 - 360;H-01;Gaius Petronius Arbiter. Roman author (d. 66 ).;Europe;Roman;Approved;Aug 6, 2012;59;08.06.2012;
Mercure;PHAETHONTIAS;MEAL0N19300;Formation nommée;Formation à albédo;AL;PHAETHONTIAS;Approuvé par l'UAI en 1976;Non applicable;Rome antique;romain(e );Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Région à albédo indiquée sur la carte d'Antoniadi.;193;167 ° 0 '  O;0;0 ° 0 ' N;H-08;??;??;??;??;Mercury;4682;Phaethontias;Phaethontias;Albedo Feature;AL;0;0;193;;;;;MAL0N19300;Planetographic  +East  0 - 360;H-08;Albedo name for H-8, Tolstoj region.;Europe;Roman;Approved;1976;60;03.07.2011;
Mercure;PHIDIAS;MEAA894N21033;Formation nommée;Cratère;AA;PHIDIAS;Approuvé par l'UAI en 1976;Sculpteur;Grèce;grec(que);-5;5 ème siècle av J.C.;???;-430;???;B.C.;???;210.33;149 ° 40 '  O;8.94;8 ° 4 ' N;H-08;168.46;168.46;101;101;Mercury;4686;Phidias;Phidias;Crater, craters;AA;168.46;8.94;210.33;10.79;7.1;212.25;208.41;MAA894N21033;Planetographic  +East  0 - 360;H-08;Greek sculptor (fl. c. 490-430 B.C.).;Europe;Greek;Approved;1976;59;03.07.2011;
Mercure;PHILOXENUS;MEAA868S24829;Formation nommée;Cratère;AA;PHILOXENUS;Approuvé par l'UAI en 1976;Poète;Grèce;grec(que);-4;4 ème siècle av J.C.;???;-380;???;B.C.;???;248.29;111 ° 43 '  O;-8.68;9 ° 41 ' S;H-07;86.72;86.72;52;52;Mercury;4693;Philoxenus;Philoxenus;Crater, craters;AA;86.72;-8.68;248.29;-7.67;-9.7;249.32;247.26;MAA868S24829;Planetographic  +East  0 - 360;H-07;Greek lyric poet (436-380 B.C.).;Europe;Greek;Approved;1976;59;03.07.2011;
Mercure;PICASSO;MEAA337N5016;Formation nommée;Cratère;AA;Pablo PICASSO;Approuvé par l'UAI en Mar 3, 2010;Peintre;France;français(e );20;20 ème siècle;???;1881;???;1973;???;50.16;50 ° 50 '  E;3.37;3 ° 38 ' N;H-10;134.32;134.32;81;81;Mercury;14645;Picasso;Picasso;Crater, craters;AA;134.32;3.37;50.16;4.94;1.79;51.74;48.58;MAA337N5016;Planetographic  +East  0 - 360;H-10;Pablo. Spanish painter and sculptor (1881-1973).;Europe;France;Approved;Mar 3, 2010;211;03.07.2011;
Mercure;PIERIA;MEAL0N9000;Formation nommée;Formation à albédo;AL;PIERIA;Approuvé par l'UAI en 1976;Non applicable;Rome antique;romain(e );Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Région à albédo indiquée sur la carte d'Antoniadi.;90;90 ° 0 '  E;0;0 ° 0 ' N;H-09;??;??;??;??;Mercury;4725;Pieria;Pieria;Albedo Feature;AL;0;0;90;;;;;MAL0N9000;Planetographic  +East  0 - 360;H-09;Albedo name for unimaged H-10 region.;Europe;Roman;Approved;1976;60;03.07.2011;
Mercure;PIGALLE;MEAA3756S35031;Formation nommée;Cratère;AA;PIGALLE;Approuvé par l'UAI en 1976;Sculpteur;France;français(e );18;18 ème siècle;???;1714;???;1785;???;350.31;9 ° 41 '  O;-37.56;38 ° 34 ' S;H-11;152.93;152.93;92;92;Mercury;4726;Pigalle;Pigalle;Crater, craters;AA;152.93;-37.56;350.31;-35.77;-39.36;352.58;348.05;MAA3756S35031;Planetographic  +East  0 - 360;H-11;Jean Baptiste. French sculptor (1714-1785).;Europe;France;Approved;1976;59;03.07.2011;
Mercure;PLEIAS;MEAL1500N22000;Formation nommée;Formation à albédo;AL;PLEIAS;Approuvé par l'UAI en 1976;Non applicable;Rome antique;romain(e );Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;220;140 ° 0 '  O;15;15 ° 0 ' N;H-07;??;??;??;??;Mercury;14797;Pleias;Pleias;Albedo Feature;AL;0;15;220;;;;;MAL1500N22000;Planetographic  +East  0 - 360;H-07;Albedo feature. Antoniadi map.;Europe;Roman;Approved;1976;60;1/28/11;Name corrected from Pleias Gallia.
Mercure;PLEIAS GALLIA;MEAL2500N23000;Formation nommée;Formation à albédo;AL;PLEIAS GALLIA;Approuvé par l'UAI en 1976;Non applicable;Rome antique;romain(e );Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Région à albédo indiquée sur la carte d'Antoniadi.;230;130 ° 0 '  O;25;25 ° 0 ' N;H-03;??;??;??;??;Mercury;4761;[Pleias Gallia];Pleias Gallia;Albedo Feature;AL;0;25;230;;;;;MAL2500N23000;Planetographic  +East  0 - 360;H-03;Albedo feature. Antoniadi map.;Europe;Roman;Dropped;1976;60;03.07.2011;Corrected to 2 separate features: Pleias and Gallia.
Mercure;PO CHU I;MEAA695S19471;Formation nommée;Cratère;AA;PO CHU I;Approuvé par l'UAI en 1976;Poète;Chine;chinois(e );-7;7 ème siècle av J.C.;???;772;???;-846;???;194.71;165 ° 17 '  O;-6.95;7 ° 57 ' S;H-08;69.7;69.7;42;42;Mercury;4767;Po ChÃ?-I;Po Chu I;Crater, craters;AA;69.7;-6.95;194.71;-6.13;-7.76;195.54;193.89;MAA695S19471;Planetographic  +East  0 - 360;H-08;Chinese poet (772-846).;Asia;China;Approved;1976;59;03.07.2011;
Mercure;PO YA;MEAA4598S33994;Formation nommée;Cratère;AA;PO YA;Approuvé par l'UAI en 1976;??;??;??;Non applicable;Non applicable;???;???;???;???;???;339.94;20 ° 4 '  O;-45.98;46 ° 59 ' S;H-11;101;101;61;61;Mercury;4768;Po Ya;Po Ya;Crater, craters;AA;101;-45.98;339.94;-44.79;-47.17;341.64;338.23;MAA4598S33994;Planetographic  +East  0 - 360;H-11;(8th century B.C.).;;;Approved;1976;80;03.07.2011;
Mercure;POE;MEAA4388N15930;Formation nommée;Cratère;AA;Edgar Allan POE;Approuvé par l'UAI en Nov 20, 2008;Poète;U. S. A.;Américain(ne);19;19 ème siècle;???;1809;???;1849;???;159.3;159 ° 42 '  E;43.88;43 ° 7 ' N;H-04;76.66;76.66;46;46;Mercury;14517;Poe;Poe;Crater, craters;AA;76.66;43.88;159.3;44.78;42.98;160.55;158.06;MAA4388N15930;Planetographic  +East  0 - 360;H-04;Edgar Allan. American poet, critic, editor and author (1809-1849).;North America;American;Approved;Nov 20, 2008;75;03.07.2011;
Mercure;POLYGNOTUS;MEAA4S29079;Formation nommée;Cratère;AA;POLYGNOTUS;Approuvé par l'UAI en 1976;Peintre;Grèce;grec(que);-5;5 ème siècle av J.C.;???;-500;???;-400;???;290.79;69 ° 13 '  O;-0.04;1 ° 2 ' S;H-06;124.07;124.07;75;75;Mercury;4787;Polygnotus;Polygnotus;Crater, craters;AA;124.07;-0.04;290.79;1.41;-1.5;292.25;289.33;MAA4S29079;Planetographic  +East  0 - 360;H-06;Greek painter (c. 500-400 B.C.).;Europe;Greek;Approved;1976;59;03.07.2011;
Mercure;POPOVA;MEAA3470S29335;Formation nommée;Cratère;AA;Lyubov POPOVA;Approuvé par l'UAI en Dec 19, 2012;Peintre;Russie;russe;20;20 ème siècle;???;1889;???;1924;???;293.35;66 ° 39 '  O;-34.7;35 ° 42 ' S;H-11;34.74;34.74;21;21;Mercury;15085;Popova;Popova;Crater, craters;AA;34.74;-34.7;293.35;-34.27;-35.09;293.81;292.89;MAA3470S29335;Planetographic  +East  0 - 360;H-11;Lyubov. Russian painter and designer (1889-1924).;Europe;Russia;Approved;Dec 19, 2012;210;12/19/12;
Mercure;POURQUOI PAS RUPES;MERU5854S20383;Formation nommée;Escarpement;RU;POURQUOI PAS RUPES;Approuvé par l'UAI en 1976;Navire;France;français(e );Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Navire de Charcot pour explorer l'Antarctique, 1908-10.;203.83;156 ° 10 '  O;-58.54;59 ° 32 ' S;H-12;164.65;??;99;??;Mercury;4813;Pourquoi-Pas Rupes;Pourquoi Pas Rupes;Rupes, rupÄ"s;RU;164.65;-58.54;203.83;-56.82;-59.76;206.6;202.24;MRU5854S20383;Planetographic  +East  0 - 360;H-12;French. Charcot's ship to explore Antarctica, 1908-10.;Europe;France;Approved;1976;80;03.07.2011;
Mercure;PRAXITELES;MEAA2726N29970;Formation nommée;Cratère;AA;PRAXITELES;Approuvé par l'UAI en 1979;Sculpteur;Grèce;grec(que);-4;4 ème siècle av J.C.;???;-330;???;B.C.;???;299.7;60 ° 18 '  O;27.26;27 ° 44 ' N;H-02;198.08;198.08;119;119;Mercury;4820;Praxiteles;Praxiteles;Crater, craters;AA;198.08;27.26;299.7;29.58;24.93;302.32;297.08;MAA2726N29970;Planetographic  +East  0 - 360;H-02;Greek sculptor (fl. 370-330 B.C.).;Europe;Greek;Approved;1979;59;03.07.2011;
Mercure;PROKOFIEV;MEAA8600N6370;Formation nommée;Cratère;AA;Sergey PROKOFIEV;Approuvé par l'UAI en Aug 6, 2012;Compositeur;Russie;russe;20;20 ème siècle;???;1891;???;1953;???;63.7;63 ° 18 '  E;86;86 ° 0 ' N;H-01;112;112;67;67;Mercury;15024;Prokofiev;Prokofiev;Crater, craters;AA;112;86;63.7;;;;;MAA8600N6370;Planetographic  +East  0 - 360;H-01;Sergey. Russian composer (1891-1953).;Europe;Russia;Approved;Aug 6, 2012;75;08.06.2012;
Mercure;PROUST;MEAA1955N31235;Formation nommée;Cratère;AA;Marcel PROUST;Approuvé par l'UAI en 1976;Romancier;France;français(e );20;20 ème siècle;???;1871;???;1922;???;312.35;47 ° 39 '  O;19.55;19 ° 27 ' N;H-06;145.09;145.09;87;87;Mercury;4854;Proust;Proust;Crater, craters;AA;145.09;19.55;312.35;21.25;17.84;314.16;310.54;MAA1955N31235;Planetographic  +East  0 - 360;H-06;Marcel. French novelist (1871-1922).;Europe;France;Approved;1976;59;03.07.2011;
Mercure;PUCCINI;MEAA6542S31477;Formation nommée;Cratère;AA;Giacomo PUCCINI;Approuvé par l'UAI en 1976;Compositeur;Italie;italien(ne);19;19 ème siècle;???;1858;???;1924;???;314.77;45 ° 14 '  O;-65.42;66 ° 25 ' S;H-15;76.27;76.27;46;46;Mercury;4863;Puccini;Puccini;Crater, craters;AA;76.27;-65.42;314.77;-64.53;-66.32;316.92;312.61;MAA6542S31477;Planetographic  +East  0 - 360;H-15;Giacomo. Italian composer (1858-1924).;Europe;Italy;Approved;1976;59;03.07.2011;
Mercure;PURCELL;MEAA8035N20745;Formation nommée;Cratère;AA;Henry David PURCELL;Approuvé par l'UAI en 1979;Compositeur;Royaume Uni;britannique;17;17 ème siècle;???;1659;???;1695;???;207.45;152 ° 33 '  O;80.35;80 ° 39 ' N;H-01;87.67;87.67;53;53;Mercury;4873;Purcell;Purcell;Crater, craters;AA;87.67;80.35;207.45;81.38;79.32;213.6;201.29;MAA8035N20745;Planetographic  +East  0 - 360;H-01;Henry. English composer (c. 1659-1695).;Europe;England;Approved;1979;59;03.07.2011;
Mercure;PUSHKIN;MEAA6530S33830;Formation nommée;Cratère;AA;Alecksandr Sergeyevich PUSHKIN;Approuvé par l'UAI en 1976;Poète;Russie;russe;18;18 ème siècle;???;1799;???;1837;???;338.3;21 ° 42 '  O;-65.3;66 ° 18 ' S;H-15;232.1;232.1;140;140;Mercury;4877;Pushkin;Pushkin;Crater, craters;AA;232.1;-65.3;338.3;-62.57;-68.02;344.83;331.77;MAA6530S33830;Planetographic  +East  0 - 360;H-15;Alecksandr Sergeyevich. Russian poet (1799-1837).;Europe;Russia;Approved;1976;59;03.07.2011;
Mercure;QI BAISHI;MEAA430S16447;Formation nommée;Cratère;AA;Qi Baishi QI BAISHI;Approuvé par l'UAI en Nov 20, 2008;Peintre;Chine;chinois(e );20;20 ème siècle;???;1864;???;1957;???;164.47;164 ° 32 '  E;-4.3;5 ° 18 ' S;H-08;14.91;14.91;9;9;Mercury;14518;Qi Baishi;Qi Baishi;Crater, craters;AA;14.91;-4.3;164.47;-4.13;-4.48;164.64;164.29;MAA430S16447;Planetographic  +East  0 - 360;H-08;Qi Baishi. Chinese painter (1864-1957).;Asia;China;Approved;Nov 20, 2008;217;03.07.2011;
Mercure;QIU YING;MEAA8260N27250;Formation nommée;Cratère;AA;QIU YING;Approuvé par l'UAI en Aug 6, 2012;Peintre;Chine;chinois(e );16;16 ème siècle;???;1494;???;1552;???;272.5;87 ° 30 '  O;82.6;82 ° 24 ' N;H-01;20;20;12;12;Mercury;15027;Qiu Ying;Qiu Ying;Crater, craters;AA;20;82.6;272.5;;;;;MAA8260N27250;Planetographic  +East  0 - 360;H-01;(Ch'iu Ying). Chinese painter (1494-1552).;Asia;China;Approved;Aug 6, 2012;59;08.06.2012;
Mercure;RABELAIS;MEAA6044S29816;Formation nommée;Cratère;AA;Francois RABELAIS;Approuvé par l'UAI en 1976;Ecrivain;France;français(e );Non applicable;Non applicable;???;1483;???;1553;???;298.16;61 ° 50 '  O;-60.44;61 ° 26 ' S;H-11;154.29;154.29;93;93;Mercury;4910;Rabelais;Rabelais;Crater, craters;AA;154.29;-60.44;298.16;-58.63;-62.25;301.83;294.49;MAA6044S29816;Planetographic  +East  0 - 360;H-11;Francois. French writer (c. 1483-1553).;Europe;France;Approved;1976;59;03.07.2011;
Mercure;RACHMANINOFF;MEAA2779N5758;Formation nommée;Cratère;AA;Sergei V. RACHMANINOFF;Approuvé par l'UAI en Mar 18, 2010;Compositeur;Russie;russe;20;20 ème siècle;???;1873;???;1943;???;57.58;57 ° 25 '  E;27.79;27 ° 13 ' N;H-05;305.62;305.62;185;185;Mercury;14653;Rachmaninoff;Rachmaninoff;Crater, craters;AA;305.62;27.79;57.58;31.38;24.19;61.63;53.52;MAA2779N5758;Planetographic  +East  0 - 360;H-05;Sergei V.. Russian composer, pianist, and conductor (1873-1943).;Europe;Russia;Approved;Mar 18, 2010;233;03.07.2011;
Mercure;RADEN SALEH;MEAA206N15893;Formation nommée;Cratère;AA;RADEN SALEH;Approuvé par l'UAI en Nov 20, 2008;Peintre;Indonésie;indonésieen(ne);19;19 ème siècle;???;1807;???;1880;???;158.93;158 ° 4 '  E;2.06;2 ° 56 ' N;H-08;22.64;22.64;13;13;Mercury;14519;Raden Saleh;Raden Saleh;Crater, craters;AA;22.64;2.06;158.93;2.33;1.8;159.19;158.66;MAA206N15893;Planetographic  +East  0 - 360;H-08;Raden Saleh. Javanese painter (1807-1880).;Asia;Indonesia;Approved;Nov 20, 2008;211;03.07.2011;
Mercure;RADITLADI;MEAA2711N11917;Formation nommée;Cratère;AA;Leetile Disang RADITLADI;Approuvé par l'UAI en Apr 8, 2008;Poète;Botswana;botswanaien(ne);20;20 ème siècle;???;1910;???;1971;???;119.17;119 ° 50 '  E;27.11;27 ° 53 ' N;H-04;257.66;257.66;155;155;Mercury;14387;Raditladi;Raditladi;Crater, craters;AA;257.66;27.11;119.17;30.14;24.08;122.57;115.77;MAA2711N11917;Planetographic  +East  0 - 360;H-04;Leetile Disang. Botswanan playwright and poet (1910-1971).;Africa;Botswana;Approved;Apr 8, 2008;209;03.07.2011;
Mercure;RAJNIS;MEAA436N26387;Formation nommée;Cratère;AA;Ya RAJNIS;Approuvé par l'UAI en 1976;Poète;Lettonie;letton(e );20;20 ème siècle;???;1865;???;1925;???;263.87;96 ° 8 '  O;4.36;4 ° 38 ' N;H-07;79.7;79.7;48;48;Mercury;4930;Rajnis;Rajnis;Crater, craters;AA;79.7;4.36;263.87;5.29;3.42;264.81;262.93;MAA436N26387;Planetographic  +East  0 - 360;H-07;Ya. Latvian poet (1865-1925).;Europe;Latvia;Approved;1976;59;03.07.2011;
Mercure;RAMEAU;MEAA5453S32281;Formation nommée;Cratère;AA;Jean Philippe RAMEAU;Approuvé par l'UAI en 1976;Compositeur;France;français(e );Non applicable;Non applicable;???;1683;???;1764;???;322.81;37 ° 11 '  O;-54.53;55 ° 32 ' S;H-11;58.01;58.01;35;35;Mercury;4936;Rameau;Rameau;Crater, craters;AA;58.01;-54.53;322.81;-53.85;-55.21;323.98;321.63;MAA5453S32281;Planetographic  +East  0 - 360;H-11;Jean Philippe. French composer (1683-1764).;Europe;France;Approved;1976;59;03.07.2011;
Mercure;RAPHAEL;MEAA2004S28331;Formation nommée;Cratère;AA;Raffaello Sanzio RAPHAEL;Approuvé par l'UAI en 1976;Peintre;Italie;italien(ne);16;16 ème siècle;???;1483;???;1520;???;283.31;76 ° 41 '  O;-20.04;21 ° 2 ' S;H-07;342.15;342.15;207;207;Mercury;4949;Raphael;Raphael;Crater, craters;AA;342.15;-20.04;283.31;-16.02;-24.06;287.58;279.03;MAA2004S28331;Planetographic  +East  0 - 360;H-07;Raffaello Sanzio. Italian painter (1483-1520).;Europe;Italy;Approved;1976;59;03.07.2011;
Mercure;RAVEL;MEAA1195S32184;Formation nommée;Cratère;AA;Maurice RAVEL;Approuvé par l'UAI en 1985;Compositeur;France;français(e );20;20 ème siècle;???;1875;???;1937;???;321.84;38 ° 10 '  O;-11.95;12 ° 57 ' S;H-06;77.62;77.62;46;46;Mercury;4958;Ravel;Ravel;Crater, craters;AA;77.62;-11.95;321.84;-11.04;-12.86;322.77;320.91;MAA1195S32184;Planetographic  +East  0 - 360;H-06;Maurice. French composer (1875-1937).;Europe;France;Approved;1985;59;03.07.2011;
Mercure;REMBRANDT;MEAA3283S8754;Formation nommée;Cratère;AA;Harmenszoon van Rijn REMBRANDT;Approuvé par l'UAI en Feb 27, 2009;Peintre;Pays Bas;néerlandais(e );17;17 ème siècle;???;1606;???;1669;???;87.54;87 ° 28 '  E;-32.83;33 ° 50 ' S;H-14;716.12;716.12;433;433;Mercury;14563;Rembrandt;Rembrandt;Crater, craters;AA;716.12;-32.83;87.54;-24.39;-41.26;97.55;77.53;MAA3283S8754;Planetographic  +East  0 - 360;H-14;Rembrandt Harmenszoon van Rijn. Dutch painter (1606-1669).;Europe;Netherlands (Dutch);Approved;Feb 27, 2009;75;03.07.2011;
Mercure;RENOIR;MEAA1829S30811;Formation nommée;Cratère;AA;Pierre Auguste RENOIR;Approuvé par l'UAI en 1976;Peintre;France;français(e );20;20 ème siècle;???;1841;???;1919;???;308.11;51 ° 53 '  O;-18.29;19 ° 17 ' S;H-06;219.88;219.88;133;133;Mercury;4995;Renoir;Renoir;Crater, craters;AA;219.88;-18.29;308.11;-15.71;-20.87;310.82;305.39;MAA1829S30811;Planetographic  +East  0 - 360;H-06;Pierre Auguste. French painter (1841-1919).;Europe;France;Approved;1976;59;03.07.2011;
Mercure;REPIN;MEAA1911S29666;Formation nommée;Cratère;AA;Ilya Yefimovich REPIN;Approuvé par l'UAI en 1976;Peintre;Russie;russe;20;20 ème siècle;???;1844;???;1930;???;296.66;63 ° 20 '  O;-19.11;20 ° 7 ' S;H-06;95.44;95.44;57;57;Mercury;4998;Repin;Repin;Crater, craters;AA;95.44;-19.11;296.66;-17.99;-20.23;297.84;295.47;MAA1911S29666;Planetographic  +East  0 - 360;H-06;Ilya Yefimovich. Russian painter (1844-1930).;Europe;Russia;Approved;1976;59;03.07.2011;
Mercure;RESOLUTION RUPES;MERU6327S30943;Formation nommée;Escarpement;RU;RESOLUTION RUPES;Approuvé par l'UAI en 1976;Navire;Royaume Uni;britannique;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Un des navires de James Cook lors de sa seconde expédition dans le Pacifique, 1772-75.;309.43;50 ° 34 '  O;-63.27;64 ° 16 ' S;H-11;138.74;??;83;??;Mercury;5003;Resolution Rupes;Resolution Rupes;Rupes, rupÄ"s;RU;138.74;-63.27;309.43;-62.11;-64.15;311.51;306.41;MRU6327S30943;Planetographic  +East  0 - 360;H-11;English. one of Cook's ships, second expedition to Pacific, 1772-75.;Europe;England;Approved;1976;59;03.07.2011;
Mercure;RIEMENSCHNEIDER;MEAA5310S26001;Formation nommée;Cratère;AA;Tilman RIEMENSCHNEIDER;Approuvé par l'UAI en 1979;Sculpteur;Allemagne;allemand(e );15;15 ème siècle;???;1460;???;1531;???;260.01;99 ° 59 '  O;-53.1;54 ° 6 ' S;H-12;183.96;183.96;111;111;Mercury;5031;Riemenschneider;Riemenschneider;Crater, craters;AA;183.96;-53.1;260.01;-50.94;-55.25;262.89;257.35;MAA5310S26001;Planetographic  +East  0 - 360;H-12;Tilman. German sculptor (c. 1460-1531).;Europe;Germany;Approved;1979;59;03.07.2011;
Mercure;RILKE;MEAA4477S34754;Formation nommée;Cratère;AA;Rainer Maria RILKE;Approuvé par l'UAI en 1976;Poète;Allemagne;allemand(e );20;20 ème siècle;???;1875;???;1926;???;347.54;12 ° 28 '  O;-44.77;45 ° 46 ' S;H-11;81.67;81.67;49;49;Mercury;5035;Rilke;Rilke;Crater, craters;AA;81.67;-44.77;347.54;-43.81;-45.73;348.89;346.19;MAA4477S34754;Planetographic  +East  0 - 360;H-11;Rainer Maria. German poet (1875-1926).;Europe;Germany;Approved;1976;59;03.07.2011;
Mercure;RIMBAUD;MEAA6367S21117;Formation nommée;Cratère;AA;Arthur RIMBAUD;Approuvé par l'UAI en 1985;Poète;France;français(e );19;19 ème siècle;???;1854;???;1891;???;211.17;148 ° 50 '  O;-63.67;64 ° 40 ' S;H-12;78.23;78.23;47;47;Mercury;5149;Rimbaud;Rimbaud;Crater, craters;AA;78.23;-63.67;211.17;-62.75;-64.59;213.24;209.1;MAA6367S21117;Planetographic  +East  0 - 360;H-12;Arthur. French poet (1854-1891).;Europe;France;Approved;1985;59;03.07.2011;
Mercure;RODIN;MEAA2164N34112;Formation nommée;Cratère;AA;Auguste RODIN;Approuvé par l'UAI en 1976;Sculpteur;France;français(e );20;20 ème siècle;???;1840;???;1917;???;341.12;18 ° 53 '  O;21.64;21 ° 22 ' N;H-06;230.65;230.65;139;139;Mercury;5169;Rodin;Rodin;Crater, craters;AA;230.65;21.64;341.12;24.35;18.93;344.04;338.21;MAA2164N34112;Planetographic  +East  0 - 360;H-06;Auguste. French sculptor (1840-1917).;Europe;France;Approved;1976;59;03.07.2011;
Mercure;RUBENS;MEAA6081N28173;Formation nommée;Cratère;AA;Peter Paul RUBENS;Approuvé par l'UAI en 1979;Peintre;Flandres;flamand(e );17;17 ème siècle;???;1577;???;1640;???;281.73;78 ° 16 '  O;60.81;60 ° 11 ' N;H-02;158.79;158.79;96;96;Mercury;5211;Rubens;Rubens;Crater, craters;AA;158.79;60.81;281.73;62.67;58.94;285.55;277.91;MAA6081N28173;Planetographic  +East  0 - 360;H-02;Peter Paul. Flemish painter (1577-1640).;Europe;Flemish;Approved;1979;59;03.07.2011;
Mercure;RUBLEV;MEAA1510S20301;Formation nommée;Cratère;AA;Andrey RUBLEV;Approuvé par l'UAI en 1976;Peintre;Russie;russe;15;15 ème siècle;???;1370;???;1430;???;203.01;156 ° 59 '  O;-15.1;16 ° 6 ' S;H-08;128.94;128.94;78;78;Mercury;5213;Rublev;Rublev;Crater, craters;AA;128.94;-15.1;203.01;-13.59;-16.62;204.58;201.44;MAA1510S20301;Planetographic  +East  0 - 360;H-08;Andrey. Russian painter (c. 1370-1430).;Europe;Russia;Approved;1976;59;03.07.2011;
Mercure;RUDAKI;MEAA400S30831;Formation nommée;Cratère;AA;RUDAKI;Approuvé par l'UAI en 1976;Poète;Perse;perse;9;9 ème siècle;???;859;???;941;???;308.31;51 ° 41 '  O;-4;4 ° 0 ' S;H-06;123.54;123.54;74;74;Mercury;5252;RÅ«daki;Rudaki;Crater, craters;AA;123.54;-4;308.31;-2.55;-5.45;309.76;306.85;MAA400S30831;Planetographic  +East  0 - 360;H-06;Persian poet (c. 859-940/941).;Asia;Persian;Approved;1976;59;03.07.2011;
Mercure;RUDE;MEAA3326S28081;Formation nommée;Cratère;AA;Francois RUDE;Approuvé par l'UAI en 1985;Sculpteur;France;français(e );19;19 ème siècle;???;1784;???;1855;???;280.81;79 ° 11 '  O;-33.26;34 ° 16 ' S;H-11;68.52;68.52;41;41;Mercury;5216;Rude;Rude;Crater, craters;AA;68.52;-33.26;280.81;-32.46;-34.06;281.77;279.84;MAA3326S28081;Planetographic  +East  0 - 360;H-11;Francois. French sculptor (1784-1855).;Europe;France;Approved;1985;59;03.07.2011;
Mercure;RUMI;MEAA2414S25481;Formation nommée;Cratère;AA;Jalal Ad-Din aka Mawlana RUMI;Approuvé par l'UAI en 1985;Poète;Perse;perse;13;13 ème siècle;???;1207;???;1273;???;254.81;105 ° 11 '  O;-24.14;25 ° 8 ' S;H-12;75.06;75.06;45;45;Mercury;5253;RÅ«mÄ«;Rumi;Crater, craters;AA;75.06;-24.14;254.81;-23.26;-25.03;255.77;253.84;MAA2414S25481;Planetographic  +East  0 - 360;H-12;Jalal Ad-Din, also Mawlana. Persian poet and Sufi mystic (1207-1273).;Asia;Persian;Approved;1985;59;03.07.2011;
