BODY;NAME;PUN;NAMETYPE;TYPE;TYPECODE;NAMEDETAIL;NAMEORIGIN;WORK;COUNTRY;NATIONALTY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;LENGTHKM;WIDEKM;LENGHTMI;WIDEMI;Target;Feature_ID;Feature_Name;Clean_Feature_Name;Feature_Type;Feature_Type_Code;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;Coordinate_System;Quad;Origin;Continent;Ethnicity;Approval_Status;Approval_Date;Reference;Last_Updated;Additional_Info
Mercury;Picasso;MEAA337N5016E;Named formation;Crater;AA;Pablo PICASSO;IAU approuved Mar 3, 2010;Painter;France;from France;20;20 th century;???;1881;???;1973;???;50.16;50 ° 50 '  E;3.37;3 ° 38 ' N;H-10;134.32;134.32;81;81;Mercury;14645;Picasso;Picasso;Crater, craters;AA;134.32;3.37;50.16;4.94;1.79;51.74;48.58;Planetographic  +East  0 - 360;H-10;Pablo. Spanish painter and sculptor (1881-1973).;Europe;France;Approved;Mar 3, 2010;211;07/03/2011;
Mercury;Pieria;MEAL0N9000E;Named formation;Albedo Feature;AL;PIERIA;IAU approuved 1976;Not appliable;Roma;from Roma;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Albedo feature. Antoniadi map.;90;90 ° 0 '  E;0;0 ° 0 ' N;H-09;??;??;??;??;Mercury;4725;Pieria;Pieria;Albedo Feature;AL;0;0;90;;;;;Planetographic  +East  0 - 360;H-09;Albedo name for unimaged H-10 region.;Europe;Roman;Approved;1976;60;07/03/2011;
Mercury;Pigalle;MEAA3756S35031W;Named formation;Crater;AA;PIGALLE;IAU approuved 1976;Sculptor;France;from France;18;18 th century;???;1714;???;1785;???;350.31;9 ° 41 '  W;-37.56;38 ° 34 ' S;H-11;152.93;152.93;92;92;Mercury;4726;Pigalle;Pigalle;Crater, craters;AA;152.93;-37.56;350.31;-35.77;-39.36;352.58;348.05;Planetographic  +East  0 - 360;H-11;Jean Baptiste. French sculptor (1714-1785).;Europe;France;Approved;1976;59;07/03/2011;
Mercury;Pleias;MEAL1500N22000W;Named formation;Albedo Feature;AL;PLEIAS;IAU approuved 1976;Not appliable;Roma;from Roma;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;220;140 ° 0 '  W;15;15 ° 0 ' N;H-07;??;??;??;??;Mercury;14797;Pleias;Pleias;Albedo Feature;AL;0;15;220;;;;;Planetographic  +East  0 - 360;H-07;Albedo feature. Antoniadi map.;Europe;Roman;Approved;1976;60;1/28/11;Name corrected from Pleias Gallia.
Mercury;Pleias Gallia;MEAL2500N23000W;Named formation;Albedo Feature;AL;PLEIAS GALLIA;IAU approuved 1976;Not appliable;Roma;from Roma;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Albedo feature. Antoniadi map.;230;130 ° 0 '  W;25;25 ° 0 ' N;H-03;??;??;??;??;Mercury;4761;[Pleias Gallia];Pleias Gallia;Albedo Feature;AL;0;25;230;;;;;Planetographic  +East  0 - 360;H-03;Albedo feature. Antoniadi map.;Europe;Roman;Dropped;1976;60;07/03/2011;Corrected to 2 separate features: Pleias and Gallia.
Mercury;Po Chu I;MEAA695S19471W;Named formation;Crater;AA;PO CHU I;IAU approuved 1976;Poet;China;from China;7;7 th century;???;772;???;846;???;194.71;165 ° 17 '  W;-6.95;7 ° 57 ' S;H-08;69.7;69.7;42;42;Mercury;4767;Po ChÃ¼-I;Po Chu I;Crater, craters;AA;69.7;-6.95;194.71;-6.13;-7.76;195.54;193.89;Planetographic  +East  0 - 360;H-08;Chinese poet (772-846).;Asia;China;Approved;1976;59;07/03/2011;
Mercury;Po Ya;MEAA4598S33994W;Named formation;Crater;AA;PO YA;IAU approuved 1976;??;;from ;-8;8 th century B.C.;???;???;???;???;???;339.94;20 ° 4 '  W;-45.98;46 ° 59 ' S;H-11;101;101;61;61;Mercury;4768;Po Ya;Po Ya;Crater, craters;AA;101;-45.98;339.94;-44.79;-47.17;341.64;338.23;Planetographic  +East  0 - 360;H-11;(8th century B.C.).;;;Approved;1976;80;07/03/2011;
Mercury;Poe;MEAA4388N15930E;Named formation;Crater;AA;Edgar Allan POE;IAU approuved Nov 20, 2008;Poet;U. S. A.;from U. S. A.;19;19 th century;???;1809;???;1849;???;159.3;159 ° 42 '  E;43.88;43 ° 7 ' N;H-04;76.66;76.66;46;46;Mercury;14517;Poe;Poe;Crater, craters;AA;76.66;43.88;159.3;44.78;42.98;160.55;158.06;Planetographic  +East  0 - 360;H-04;Edgar Allan. American poet, critic, editor and author (1809-1849).;North America;American;Approved;Nov 20, 2008;75;07/03/2011;
Mercury;Polygnotus;MEAA4S29079W;Named formation;Crater;AA;POLYGNOTUS;IAU approuved 1976;Painter;Greece;from Greece;-5;5 th century B.C.;???;-500;???;-400;???;290.79;69 ° 13 '  W;-0.04;1 ° 2 ' S;H-06;124.07;124.07;75;75;Mercury;4787;Polygnotus;Polygnotus;Crater, craters;AA;124.07;-0.04;290.79;1.41;-1.5;292.25;289.33;Planetographic  +East  0 - 360;H-06;Greek painter (c. 500-400 B.C.).;Europe;Greek;Approved;1976;59;07/03/2011;
Mercury;Popova;MEAA3470S29335W;Named formation;Crater;AA;Lyubov POPOVA;IAU approuved Dec 19, 2012;Painter;Russia;from Russia;20;20 th century;???;1889;???;1924;???;293.35;66 ° 39 '  W;-34.7;35 ° 42 ' S;H-11;34.74;34.74;21;21;Mercury;15085;Popova;Popova;Crater, craters;AA;34.74;-34.7;293.35;-34.27;-35.09;293.81;292.89;Planetographic  +East  0 - 360;H-11;Lyubov. Russian painter and designer (1889-1924).;Europe;Russia;Approved;Dec 19, 2012;210;12/19/12;
Mercury;Pourquoi Pas Rupes;MERU5854S20383W;Named formation;Scarp;RU;POURQUOI PAS RUPES;IAU approuved 1976;Ship;France;from France;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Charcot's ship to explore Antarctica, 1908-10.;203.83;156 ° 10 '  W;-58.54;59 ° 32 ' S;H-12;164.65;??;99;??;Mercury;4813;Pourquoi-Pas Rupes;Pourquoi Pas Rupes;Rupes, rupÄ“s;RU;164.65;-58.54;203.83;-56.82;-59.76;206.6;202.24;Planetographic  +East  0 - 360;H-12;French. Charcot's ship to explore Antarctica, 1908-10.;Europe;France;Approved;1976;80;07/03/2011;
Mercury;Praxiteles;MEAA2726N29970W;Named formation;Crater;AA;PRAXITELES;IAU approuved 1979;Sculptor;Greece;from Greece;-4;4 th century B.C.;???;370;???;330;???;299.7;60 ° 18 '  W;27.26;27 ° 44 ' N;H-02;198.08;198.08;119;119;Mercury;4820;Praxiteles;Praxiteles;Crater, craters;AA;198.08;27.26;299.7;29.58;24.93;302.32;297.08;Planetographic  +East  0 - 360;H-02;Greek sculptor (fl. 370-330 B.C.).;Europe;Greek;Approved;1979;59;07/03/2011;
Mercury;Prokofiev;MEAA8600N6370E;Named formation;Crater;AA;Sergey PROKOFIEV;IAU approuved Aug 6, 2012;Composer;Russia;from Russia;20;20 th century;???;1891;???;1953;???;63.7;63 ° 18 '  E;86;86 ° 0 ' N;H-01;112;112;67;67;Mercury;15024;Prokofiev;Prokofiev;Crater, craters;AA;112;86;63.7;;;;;Planetographic  +East  0 - 360;H-01;Sergey. Russian composer (1891-1953).;Europe;Russia;Approved;Aug 6, 2012;75;06/08/2012;
Mercury;Proust;MEAA1955N31235W;Named formation;Crater;AA;Marcel PROUST;IAU approuved 1976;Novelist;France;from France;20;20 th century;???;1871;???;1922;???;312.35;47 ° 39 '  W;19.55;19 ° 27 ' N;H-06;145.09;145.09;87;87;Mercury;4854;Proust;Proust;Crater, craters;AA;145.09;19.55;312.35;21.25;17.84;314.16;310.54;Planetographic  +East  0 - 360;H-06;Marcel. French novelist (1871-1922).;Europe;France;Approved;1976;59;07/03/2011;
Mercury;Puccini;MEAA6542S31477W;Named formation;Crater;AA;Giacomo PUCCINI;IAU approuved 1976;Composer;Italy;from Italy;19;19 th century;???;1858;???;1924;???;314.77;45 ° 14 '  W;-65.42;66 ° 25 ' S;H-15;76.27;76.27;46;46;Mercury;4863;Puccini;Puccini;Crater, craters;AA;76.27;-65.42;314.77;-64.53;-66.32;316.92;312.61;Planetographic  +East  0 - 360;H-15;Giacomo. Italian composer (1858-1924).;Europe;Italy;Approved;1976;59;07/03/2011;
Mercury;Purcell;MEAA8035N20745W;Named formation;Crater;AA;Henry David PURCELL;IAU approuved 1979;Composer;England;from England;17;17 th century;???;1659;???;1695;???;207.45;152 ° 33 '  W;80.35;80 ° 39 ' N;H-01;87.67;87.67;53;53;Mercury;4873;Purcell;Purcell;Crater, craters;AA;87.67;80.35;207.45;81.38;79.32;213.6;201.29;Planetographic  +East  0 - 360;H-01;Henry. English composer (c. 1659-1695).;Europe;England;Approved;1979;59;07/03/2011;
Mercury;Pushkin;MEAA6530S33830W;Named formation;Crater;AA;Alecksandr Sergeyevich PUSHKIN;IAU approuved 1976;Poet;Russia;from Russia;18;18 th century;???;1799;???;1837;???;338.3;21 ° 42 '  W;-65.3;66 ° 18 ' S;H-15;232.1;232.1;140;140;Mercury;4877;Pushkin;Pushkin;Crater, craters;AA;232.1;-65.3;338.3;-62.57;-68.02;344.83;331.77;Planetographic  +East  0 - 360;H-15;Alecksandr Sergeyevich. Russian poet (1799-1837).;Europe;Russia;Approved;1976;59;07/03/2011;
Mercury;Qi Baishi;MEAA430S16447E;Named formation;Crater;AA;Qi Baishi QI BAISHI;IAU approuved Nov 20, 2008;Painter;China;from China;20;20 th century;???;1864;???;1957;???;164.47;164 ° 32 '  E;-4.3;5 ° 18 ' S;H-08;14.91;14.91;9;9;Mercury;14518;Qi Baishi;Qi Baishi;Crater, craters;AA;14.91;-4.3;164.47;-4.13;-4.48;164.64;164.29;Planetographic  +East  0 - 360;H-08;Qi Baishi. Chinese painter (1864-1957).;Asia;China;Approved;Nov 20, 2008;217;07/03/2011;
Mercury;Qiu Ying;MEAA8260N27250W;Named formation;Crater;AA;QIU YING;IAU approuved Aug 6, 2012;Painter;China;from China;16;16 th century;???;1494;???;1552;???;272.5;87 ° 30 '  W;82.6;82 ° 24 ' N;H-01;20;20;12;12;Mercury;15027;Qiu Ying;Qiu Ying;Crater, craters;AA;20;82.6;272.5;;;;;Planetographic  +East  0 - 360;H-01;(Ch'iu Ying). Chinese painter (1494-1552).;Asia;China;Approved;Aug 6, 2012;59;06/08/2012;
Mercury;Rabelais;MEAA6044S29816W;Named formation;Crater;AA;Francois RABELAIS;IAU approuved 1976;Writer;France;from France;15;15 th century;???;1483;???;1553;???;298.16;61 ° 50 '  W;-60.44;61 ° 26 ' S;H-11;154.29;154.29;93;93;Mercury;4910;Rabelais;Rabelais;Crater, craters;AA;154.29;-60.44;298.16;-58.63;-62.25;301.83;294.49;Planetographic  +East  0 - 360;H-11;Francois. French writer (c. 1483-1553).;Europe;France;Approved;1976;59;07/03/2011;
Mercury;Rachmaninoff;MEAA2779N5758E;Named formation;Crater;AA;Sergei V. RACHMANINOFF;IAU approuved Mar 18, 2010;Composer;Russia;from Russia;20;20 th century;???;1873;???;1943;???;57.58;57 ° 25 '  E;27.79;27 ° 13 ' N;H-05;305.62;305.62;185;185;Mercury;14653;Rachmaninoff;Rachmaninoff;Crater, craters;AA;305.62;27.79;57.58;31.38;24.19;61.63;53.52;Planetographic  +East  0 - 360;H-05;Sergei V.. Russian composer, pianist, and conductor (1873-1943).;Europe;Russia;Approved;Mar 18, 2010;233;07/03/2011;
Mercury;Raden Saleh;MEAA206N15893E;Named formation;Crater;AA;RADEN SALEH;IAU approuved Nov 20, 2008;Painter;Indonesia;from Indonesia;19;19 th century;???;1807;???;1880;???;158.93;158 ° 4 '  E;2.06;2 ° 56 ' N;H-08;22.64;22.64;13;13;Mercury;14519;Raden Saleh;Raden Saleh;Crater, craters;AA;22.64;2.06;158.93;2.33;1.8;159.19;158.66;Planetographic  +East  0 - 360;H-08;Raden Saleh. Javanese painter (1807-1880).;Asia;Indonesia;Approved;Nov 20, 2008;211;07/03/2011;
Mercury;Raditladi;MEAA2711N11917E;Named formation;Crater;AA;Leetile Disang RADITLADI;IAU approuved Apr 8, 2008;Poet;Botswana;from Botswana;20;20 th century;???;1910;???;1971;???;119.17;119 ° 50 '  E;27.11;27 ° 53 ' N;H-04;257.66;257.66;155;155;Mercury;14387;Raditladi;Raditladi;Crater, craters;AA;257.66;27.11;119.17;30.14;24.08;122.57;115.77;Planetographic  +East  0 - 360;H-04;Leetile Disang. Botswanan playwright and poet (1910-1971).;Africa;Botswana;Approved;Apr 8, 2008;209;07/03/2011;
Mercury;Rajnis;MEAA436N26387W;Named formation;Crater;AA;Ya RAJNIS;IAU approuved 1976;Poet;Latvia;from Latvia;20;20 th century;???;1865;???;1925;???;263.87;96 ° 8 '  W;4.36;4 ° 38 ' N;H-07;79.7;79.7;48;48;Mercury;4930;Rajnis;Rajnis;Crater, craters;AA;79.7;4.36;263.87;5.29;3.42;264.81;262.93;Planetographic  +East  0 - 360;H-07;Ya. Latvian poet (1865-1925).;Europe;Latvia;Approved;1976;59;07/03/2011;
Mercury;Rameau;MEAA5453S32281W;Named formation;Crater;AA;Jean Philippe RAMEAU;IAU approuved 1976;Composer;France;from France;17;17 th century;???;1683;???;1764;???;322.81;37 ° 11 '  W;-54.53;55 ° 32 ' S;H-11;58.01;58.01;35;35;Mercury;4936;Rameau;Rameau;Crater, craters;AA;58.01;-54.53;322.81;-53.85;-55.21;323.98;321.63;Planetographic  +East  0 - 360;H-11;Jean Philippe. French composer (1683-1764).;Europe;France;Approved;1976;59;07/03/2011;
Mercury;Raphael;MEAA2004S28331W;Named formation;Crater;AA;Raffaello Sanzio RAPHAEL;IAU approuved 1976;Painter;Italy;from Italy;16;16 th century;???;1483;???;1520;???;283.31;76 ° 41 '  W;-20.04;21 ° 2 ' S;H-07;342.15;342.15;207;207;Mercury;4949;Raphael;Raphael;Crater, craters;AA;342.15;-20.04;283.31;-16.02;-24.06;287.58;279.03;Planetographic  +East  0 - 360;H-07;Raffaello Sanzio. Italian painter (1483-1520).;Europe;Italy;Approved;1976;59;07/03/2011;
Mercury;Ravel;MEAA1195S32184W;Named formation;Crater;AA;Maurice RAVEL;IAU approuved 1985;Composer;France;from France;20;20 th century;???;1875;???;1937;???;321.84;38 ° 10 '  W;-11.95;12 ° 57 ' S;H-06;77.62;77.62;46;46;Mercury;4958;Ravel;Ravel;Crater, craters;AA;77.62;-11.95;321.84;-11.04;-12.86;322.77;320.91;Planetographic  +East  0 - 360;H-06;Maurice. French composer (1875-1937).;Europe;France;Approved;1985;59;07/03/2011;
Mercury;Rembrandt;MEAA3283S8754E;Named formation;Crater;AA;Harmenszoon van Rijn REMBRANDT;IAU approuved Feb 27, 2009;Painter;Netherlands (Dutch);from Netherlands (Dutch);17;17 th century;???;1606;???;1669;???;87.54;87 ° 28 '  E;-32.83;33 ° 50 ' S;H-14;716.12;716.12;433;433;Mercury;14563;Rembrandt;Rembrandt;Crater, craters;AA;716.12;-32.83;87.54;-24.39;-41.26;97.55;77.53;Planetographic  +East  0 - 360;H-14;Rembrandt Harmenszoon van Rijn. Dutch painter (1606-1669).;Europe;Netherlands (Dutch);Approved;Feb 27, 2009;75;07/03/2011;
Mercury;Renoir;MEAA1829S30811W;Named formation;Crater;AA;Pierre Auguste RENOIR;IAU approuved 1976;Painter;France;from France;20;20 th century;???;1841;???;1919;???;308.11;51 ° 53 '  W;-18.29;19 ° 17 ' S;H-06;219.88;219.88;133;133;Mercury;4995;Renoir;Renoir;Crater, craters;AA;219.88;-18.29;308.11;-15.71;-20.87;310.82;305.39;Planetographic  +East  0 - 360;H-06;Pierre Auguste. French painter (1841-1919).;Europe;France;Approved;1976;59;07/03/2011;
Mercury;Repin;MEAA1911S29666W;Named formation;Crater;AA;Ilya Yefimovich REPIN;IAU approuved 1976;Painter;Russia;from Russia;20;20 th century;???;1844;???;1930;???;296.66;63 ° 20 '  W;-19.11;20 ° 7 ' S;H-06;95.44;95.44;57;57;Mercury;4998;Repin;Repin;Crater, craters;AA;95.44;-19.11;296.66;-17.99;-20.23;297.84;295.47;Planetographic  +East  0 - 360;H-06;Ilya Yefimovich. Russian painter (1844-1930).;Europe;Russia;Approved;1976;59;07/03/2011;
Mercury;Resolution Rupes;MERU6327S30943W;Named formation;Scarp;RU;RESOLUTION RUPES;IAU approuved 1976;Ship;England;from England;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;One of Cook's ships, second expedition to Pacific, 1772-75.;309.43;50 ° 34 '  W;-63.27;64 ° 16 ' S;H-11;138.74;??;83;??;Mercury;5003;Resolution Rupes;Resolution Rupes;Rupes, rupÄ“s;RU;138.74;-63.27;309.43;-62.11;-64.15;311.51;306.41;Planetographic  +East  0 - 360;H-11;English. one of Cook's ships, second expedition to Pacific, 1772-75.;Europe;England;Approved;1976;59;07/03/2011;
Mercury;Riemenschneider;MEAA5310S26001W;Named formation;Crater;AA;Tilman RIEMENSCHNEIDER;IAU approuved 1979;Sculptor;Germany;from Germany;15;15 th century;???;1460;???;1531;???;260.01;99 ° 59 '  W;-53.1;54 ° 6 ' S;H-12;183.96;183.96;111;111;Mercury;5031;Riemenschneider;Riemenschneider;Crater, craters;AA;183.96;-53.1;260.01;-50.94;-55.25;262.89;257.35;Planetographic  +East  0 - 360;H-12;Tilman. German sculptor (c. 1460-1531).;Europe;Germany;Approved;1979;59;07/03/2011;
Mercury;Rilke;MEAA4477S34754W;Named formation;Crater;AA;Rainer Maria RILKE;IAU approuved 1976;Poet;Germany;from Germany;20;20 th century;???;1875;???;1926;???;347.54;12 ° 28 '  W;-44.77;45 ° 46 ' S;H-11;81.67;81.67;49;49;Mercury;5035;Rilke;Rilke;Crater, craters;AA;81.67;-44.77;347.54;-43.81;-45.73;348.89;346.19;Planetographic  +East  0 - 360;H-11;Rainer Maria. German poet (1875-1926).;Europe;Germany;Approved;1976;59;07/03/2011;
Mercury;Rimbaud;MEAA6367S21117W;Named formation;Crater;AA;Arthur RIMBAUD;IAU approuved 1985;Poet;France;from France;19;19 th century;???;1854;???;1891;???;211.17;148 ° 50 '  W;-63.67;64 ° 40 ' S;H-12;78.23;78.23;47;47;Mercury;5149;Rimbaud;Rimbaud;Crater, craters;AA;78.23;-63.67;211.17;-62.75;-64.59;213.24;209.1;Planetographic  +East  0 - 360;H-12;Arthur. French poet (1854-1891).;Europe;France;Approved;1985;59;07/03/2011;
Mercury;Rodin;MEAA2164N34112W;Named formation;Crater;AA;Auguste RODIN;IAU approuved 1976;Sculptor;France;from France;20;20 th century;???;1840;???;1917;???;341.12;18 ° 53 '  W;21.64;21 ° 22 ' N;H-06;230.65;230.65;139;139;Mercury;5169;Rodin;Rodin;Crater, craters;AA;230.65;21.64;341.12;24.35;18.93;344.04;338.21;Planetographic  +East  0 - 360;H-06;Auguste. French sculptor (1840-1917).;Europe;France;Approved;1976;59;07/03/2011;
Mercury;Rubens;MEAA6081N28173W;Named formation;Crater;AA;Peter Paul RUBENS;IAU approuved 1979;Painter;Flanders;from Flanders;17;17 th century;???;1577;???;1640;???;281.73;78 ° 16 '  W;60.81;60 ° 11 ' N;H-02;158.79;158.79;96;96;Mercury;5211;Rubens;Rubens;Crater, craters;AA;158.79;60.81;281.73;62.67;58.94;285.55;277.91;Planetographic  +East  0 - 360;H-02;Peter Paul. Flemish painter (1577-1640).;Europe;Flemish;Approved;1979;59;07/03/2011;
Mercury;Rublev;MEAA1510S20301W;Named formation;Crater;AA;Andrey RUBLEV;IAU approuved 1976;Painter;Russia;from Russia;15;15 th century;???;1370;???;1430;???;203.01;156 ° 59 '  W;-15.1;16 ° 6 ' S;H-08;128.94;128.94;78;78;Mercury;5213;Rublev;Rublev;Crater, craters;AA;128.94;-15.1;203.01;-13.59;-16.62;204.58;201.44;Planetographic  +East  0 - 360;H-08;Andrey. Russian painter (c. 1370-1430).;Europe;Russia;Approved;1976;59;07/03/2011;
Mercury;Rudaki;MEAA400S30831W;Named formation;Crater;AA;RUDAKI;IAU approuved 1976;Poet;Persian;from Persian;9;9 th century;???;859;???;941;???;308.31;51 ° 41 '  W;-4;4 ° 0 ' S;H-06;123.54;123.54;74;74;Mercury;5252;RÅ«daki;Rudaki;Crater, craters;AA;123.54;-4;308.31;-2.55;-5.45;309.76;306.85;Planetographic  +East  0 - 360;H-06;Persian poet (c. 859-940/941).;Asia;Persian;Approved;1976;59;07/03/2011;
Mercury;Rude;MEAA3326S28081W;Named formation;Crater;AA;Francois RUDE;IAU approuved 1985;Sculptor;France;from France;19;19 th century;???;1784;???;1855;???;280.81;79 ° 11 '  W;-33.26;34 ° 16 ' S;H-11;68.52;68.52;41;41;Mercury;5216;Rude;Rude;Crater, craters;AA;68.52;-33.26;280.81;-32.46;-34.06;281.77;279.84;Planetographic  +East  0 - 360;H-11;Francois. French sculptor (1784-1855).;Europe;France;Approved;1985;59;07/03/2011;
Mercury;Rumi;MEAA2414S25481W;Named formation;Crater;AA;Jalal Ad-Din aka Mawlana RUMI;IAU approuved 1985;Poet;Persian;from Persian;13;13 th century;???;1207;???;1273;???;254.81;105 ° 11 '  W;-24.14;25 ° 8 ' S;H-12;75.06;75.06;45;45;Mercury;5253;RÅ«mÄ«;Rumi;Crater, craters;AA;75.06;-24.14;254.81;-23.26;-25.03;255.77;253.84;Planetographic  +East  0 - 360;H-12;Jalal Ad-Din, also Mawlana. Persian poet and Sufi mystic (1207-1273).;Asia;Persian;Approved;1985;59;07/03/2011;
Mercury;Rustaveli;MEAA5255N8259E;Named formation;Crater;AA;Shota RUSTAVELI;IAU approuved Apr 24, 2012;Poet;Georgia;from Georgia;13;13 th century;???;1160;???;1216;???;82.59;82 ° 25 '  E;52.55;52 ° 27 ' N;H-05;200.5;200.5;121;121;Mercury;14971;Rustaveli;Rustaveli;Crater, craters;AA;200.5;52.55;82.59;54.9;50.19;86.18;79;Planetographic  +East  0 - 360;H-05;Shota. Georgian poet (c. 1160-1216).;Asia;Georgia;Approved;Apr 24, 2012;64;4/24/12;
Mercury;Sadi;MEAA7915S30882W;Named formation;Crater;AA;SADI;IAU approuved 1976;Poet;Persian;from Persian;13;13 th century;???;1213;???;1292;???;308.82;51 ° 11 '  W;-79.15;80 ° 9 ' S;H-15;66.54;66.54;40;40;Mercury;5271;SadÄ«;Sadi;Crater, craters;AA;66.54;-79.15;308.82;-78.37;-79.93;312.97;304.66;Planetographic  +East  0 - 360;H-15;Persian poet (c. 1213-1291/1292).;Asia;Persian;Approved;1976;59;07/03/2011;
Mercury;Saikaku;MEAA7189N18200W;Named formation;Crater;AA;Ihara SAIKAKU;IAU approuved 1979;Poet;Japan;from Japan;17;17 th century;???;1642;???;1693;???;182;178 ° 0 '  W;71.89;71 ° 7 ' N;H-01;64.06;64.06;38;38;Mercury;5279;Saikaku;Saikaku;Crater, craters;AA;64.06;71.89;182;72.81;70.97;185.14;178.98;Planetographic  +East  0 - 360;H-01;Ihara. Japanese novelist and poet (1642-1693).;Asia;Japan;Approved;1979;59;07/03/2011;
Mercury;Sander;MEAA4247N15472E;Named formation;Crater;AA;August SANDER;IAU approuved Apr 8, 2008;Photographer;Germany;from Germany;20;20 th century;???;1876;???;1964;???;154.72;154 ° 17 '  E;42.47;42 ° 32 ' N;H-04;47.24;47.24;28;28;Mercury;14395;Sander;Sander;Crater, craters;AA;47.24;42.47;154.72;43.02;41.91;155.47;153.97;Planetographic  +East  0 - 360;H-04;August. German photographer (1876-1964).;Europe;Germany;Approved;Apr 8, 2008;59;07/03/2011;
Mercury;Santa Maria Rupes;MERU582N34017W;Named formation;Scarp;RU;SANTA MARIA RUPES;IAU approuved 1976;Ship;Spain;from Spain;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Christopher Columbus' flagship, first voyage to America, 1492.;340.17;19 ° 50 '  W;5.82;5 ° 11 ' N;H-06;226.79;??;137;??;Mercury;5312;Santa MarÃ­a Rupes;Santa Maria Rupes;Rupes, rupÄ“s;RU;226.79;5.82;340.17;7.99;3.51;341.21;338.84;Planetographic  +East  0 - 360;H-06;Spanish. Columbus' flagship, first voyage to America, 1492.;Europe;Spain;Approved;1976;59;07/03/2011;
Mercury;Sarmiento;MEAA2933S17045E;Named formation;Crater;AA;Domingo Faustino SARMIENTO;IAU approuved 1979;Writer;Argentina;from Argentina;19;19 th century;???;1811;???;1888;???;170.45;170 ° 33 '  E;-29.33;30 ° 20 ' S;H-13;95.34;95.34;57;57;Mercury;5325;Sarmiento;Sarmiento;Crater, craters;AA;95.34;-29.33;170.45;-28.21;-30.45;171.73;169.16;Planetographic  +East  0 - 360;H-13;Domingo Faustino. Argentine writer (1811-1888).;South and Central America;Argentina;Approved;1979;59;07/03/2011;
Mercury;Sayat Nova;MEAA2811S23744W;Named formation;Crater;AA;Aruthin Sayadian SAYAT NOVA;IAU approuved 1979;Writer;Armenia;from Armenia;18;18 th century;???;1712;???;1795;???;237.44;122 ° 34 '  W;-28.11;29 ° 7 ' S;H-12;145.87;145.87;88;88;Mercury;5348;Sayat-Nova;Sayat Nova;Crater, craters;AA;145.87;-28.11;237.44;-26.4;-29.82;239.38;235.5;Planetographic  +East  0 - 360;H-12;Aruthin Sayadian. Armenian/Georgian song writer (1712-1795).;Asia;Armenian;Approved;1979;59;07/03/2011;
Mercury;Scarlatti;MEAA4084N25875W;Named formation;Crater;AA;Brothers SCARLATTI;IAU approuved 1979;Composer;Italy;from Italy;18;18 th century;???;1685;???;1757;Domenico (1685-1757) and Alessandro (1660-1725). Italian composers.;258.75;101 ° 15 '  W;40.84;40 ° 10 ' N;H-03;131.99;131.99;79;79;Mercury;5358;Scarlatti;Scarlatti;Crater, craters;AA;131.99;40.84;258.75;42.39;39.29;260.8;256.7;Planetographic  +East  0 - 360;H-03;Domenico (1685-1757) and Alessandro (1660-1725). Italian composers.;Europe;Italy;Approved;1979;59;07/03/2011;
